y,prob_A_raw,prob_A_cal,prob_C_raw,prob_C_cal,decision_A,decision_C
0,0.4241982698440552,0.4322033898305085,0.40912890434265137,0.3989071038251366,Decline,Decline
0,0.6396939754486084,0.5609756097560976,0.6758657693862915,0.6386292834890965,Decline,Decline
0,0.41564619541168213,0.4322033898305085,0.35680341720581055,0.3656884875846501,Decline,Decline
0,0.33891597390174866,0.3548387096774194,0.28454163670539856,0.3607843137254902,Decline,Decline
0,0.6935981512069702,0.6575342465753424,0.6418547630310059,0.5667828106852498,Decline,Decline
0,0.5462737679481506,0.5532994923857869,0.5229784846305847,0.5552050473186118,Decline,Decline
0,0.5233917832374573,0.5202702702702703,0.6645239591598511,0.6386292834890965,Decline,Decline
0,0.36425280570983887,0.37333333333333335,0.4135957956314087,0.3989071038251366,Decline,Decline
0,0.2989773154258728,0.34219269102990035,0.37857770919799805,0.3656884875846501,Decline,Decline
0,0.0688810870051384,0.04950495049504951,0.07248614728450775,0.0,Approve,Approve
0,0.12722639739513397,0.17777777777777778,0.1360909640789032,0.17045454545454544,Review,Review
0,0.15030841529369354,0.17777777777777778,0.10561218857765198,0.12790697674418605,Review,Review
0,0.4988415837287903,0.4900398406374503,0.46906960010528564,0.47674418604651164,Decline,Decline
0,0.665018618106842,0.5964912280701754,0.5887172818183899,0.5667828106852498,Decline,Decline
0,0.5427340865135193,0.5532994923857869,0.6285549998283386,0.5667828106852498,Decline,Decline
0,0.49862799048423767,0.4900398406374503,0.47032514214515686,0.48325358851674644,Decline,Decline
0,0.22621193528175354,0.31865284974093266,0.233533576130867,0.2823529411764705,Decline,Decline
0,0.7640848755836487,0.726027397260274,0.7099407315254211,0.6691176470588235,Decline,Decline
0,0.5514264702796936,0.5532994923857869,0.6343558430671692,0.5667828106852498,Decline,Decline
0,0.7486293911933899,0.7084548104956269,0.7410716414451599,0.7115384615384616,Decline,Decline
0,0.7414685487747192,0.7084548104956269,0.7960942983627319,0.7657992565055762,Decline,Decline
0,0.7295801639556885,0.7084548104956269,0.7406052947044373,0.7115384615384616,Decline,Decline
0,0.6007025241851807,0.5596590909090909,0.5511412620544434,0.5667828106852498,Decline,Decline
0,0.3156552016735077,0.34219269102990035,0.35150617361068726,0.3656884875846501,Decline,Decline
0,0.7748253345489502,0.7647058823529411,0.7897284030914307,0.7657992565055762,Decline,Decline
0,0.6127334833145142,0.5596590909090909,0.5869683623313904,0.5667828106852498,Decline,Decline
0,0.790316104888916,0.7647058823529411,0.8039984703063965,0.7657992565055762,Decline,Decline
0,0.5102167725563049,0.5202702702702703,0.5852807760238647,0.5667828106852498,Decline,Decline
0,0.3470262289047241,0.3584905660377358,0.3361307382583618,0.3607843137254902,Decline,Decline
0,0.33330443501472473,0.3548387096774194,0.2709391415119171,0.3607843137254902,Decline,Decline
0,0.2703160047531128,0.31865284974093266,0.34845951199531555,0.3656884875846501,Decline,Decline
0,0.24914616346359253,0.31865284974093266,0.26196566224098206,0.3607843137254902,Decline,Decline
0,0.8350761532783508,0.7972350230414746,0.7560582756996155,0.7115384615384616,Decline,Decline
0,0.29055097699165344,0.34219269102990035,0.21462702751159668,0.2823529411764705,Decline,Decline
0,0.31007590889930725,0.34219269102990035,0.354157954454422,0.3656884875846501,Decline,Decline
0,0.7994915843009949,0.7647058823529411,0.7478657364845276,0.7115384615384616,Decline,Decline
0,0.25636449456214905,0.31865284974093266,0.27771955728530884,0.3607843137254902,Decline,Decline
0,0.6849499344825745,0.5964912280701754,0.6153059601783752,0.5667828106852498,Decline,Decline
0,0.47862568497657776,0.48444444444444446,0.48150041699409485,0.48325358851674644,Decline,Decline
0,0.5917498469352722,0.5532994923857869,0.49519819021224976,0.5167785234899329,Decline,Decline
0,0.3536456227302551,0.3620689655172414,0.41227054595947266,0.3989071038251366,Decline,Decline
0,0.6435519456863403,0.5964912280701754,0.5233203172683716,0.5552050473186118,Decline,Decline
0,0.32163241505622864,0.34219269102990035,0.32713112235069275,0.3607843137254902,Decline,Decline
0,0.6534032821655273,0.5964912280701754,0.5548610687255859,0.5667828106852498,Decline,Decline
0,0.5030998587608337,0.4900398406374503,0.4822063446044922,0.48325358851674644,Decline,Decline
0,0.5960089564323425,0.5596590909090909,0.5981104969978333,0.5667828106852498,Decline,Decline
0,0.5668711066246033,0.5532994923857869,0.6115100383758545,0.5667828106852498,Decline,Decline
0,0.693220317363739,0.6575342465753424,0.7359717488288879,0.7115384615384616,Decline,Decline
0,0.061777617782354355,0.04950495049504951,0.06080335006117821,0.0,Approve,Approve
0,0.17801685631275177,0.28160919540229884,0.20784364640712738,0.27439024390243905,Decline,Decline
0,0.07437942177057266,0.04950495049504951,0.08324416726827621,0.12790697674418605,Approve,Review
0,0.32208141684532166,0.34219269102990035,0.32981085777282715,0.3607843137254902,Decline,Decline
0,0.19661518931388855,0.28160919540229884,0.1696874350309372,0.27439024390243905,Decline,Decline
0,0.3377651572227478,0.3548387096774194,0.34419727325439453,0.3656884875846501,Decline,Decline
0,0.5359244346618652,0.5532994923857869,0.4074093699455261,0.3989071038251366,Decline,Decline
0,0.7226494550704956,0.7084548104956269,0.6678537726402283,0.6386292834890965,Decline,Decline
0,0.162155419588089,0.28160919540229884,0.23012089729309082,0.2823529411764705,Decline,Decline
0,0.28302377462387085,0.31865284974093266,0.2884081304073334,0.3607843137254902,Decline,Decline
0,0.6358004808425903,0.5596590909090909,0.573657751083374,0.5667828106852498,Decline,Decline
0,0.5861989259719849,0.5532994923857869,0.6322349905967712,0.5667828106852498,Decline,Decline
0,0.6726629137992859,0.5964912280701754,0.7021394371986389,0.6691176470588235,Decline,Decline
0,0.6901432871818542,0.6575342465753424,0.6332160234451294,0.5667828106852498,Decline,Decline
0,0.22313489019870758,0.31865284974093266,0.2259848415851593,0.2823529411764705,Decline,Decline
0,0.6231881380081177,0.5596590909090909,0.5611745119094849,0.5667828106852498,Decline,Decline
0,0.08617880940437317,0.04950495049504951,0.09067315608263016,0.12790697674418605,Approve,Review
0,0.49994564056396484,0.4900398406374503,0.5609645843505859,0.5667828106852498,Decline,Decline
0,0.404299795627594,0.4322033898305085,0.4088972806930542,0.3989071038251366,Decline,Decline
0,0.694679319858551,0.6575342465753424,0.6424115896224976,0.5667828106852498,Decline,Decline
0,0.2892346680164337,0.34219269102990035,0.2412671595811844,0.2823529411764705,Decline,Decline
0,0.27334851026535034,0.31865284974093266,0.2737332284450531,0.3607843137254902,Decline,Decline
0,0.4905100166797638,0.4900398406374503,0.5394039154052734,0.5552050473186118,Decline,Decline
0,0.6201725006103516,0.5596590909090909,0.7339451313018799,0.6936936936936937,Decline,Decline
0,0.5339451432228088,0.5532994923857869,0.5729645490646362,0.5667828106852498,Decline,Decline
0,0.22658149898052216,0.31865284974093266,0.30369699001312256,0.3607843137254902,Decline,Decline
0,0.2511586844921112,0.31865284974093266,0.21539773046970367,0.2823529411764705,Decline,Decline
0,0.43426617980003357,0.48444444444444446,0.3796214461326599,0.3656884875846501,Decline,Decline
0,0.5564226508140564,0.5532994923857869,0.5852366089820862,0.5667828106852498,Decline,Decline
0,0.5842059850692749,0.5532994923857869,0.5205099582672119,0.5552050473186118,Decline,Decline
0,0.6494290828704834,0.5964912280701754,0.5707306265830994,0.5667828106852498,Decline,Decline
0,0.5817834138870239,0.5532994923857869,0.6706395745277405,0.6386292834890965,Decline,Decline
0,0.12330438196659088,0.17777777777777778,0.11552771925926208,0.12790697674418605,Review,Review
0,0.7776088118553162,0.7647058823529411,0.6672874093055725,0.6386292834890965,Decline,Decline
0,0.31823697686195374,0.34219269102990035,0.27569013833999634,0.3607843137254902,Decline,Decline
0,0.4940890371799469,0.4900398406374503,0.5089013576507568,0.5552050473186118,Decline,Decline
0,0.46205848455429077,0.48444444444444446,0.3613779842853546,0.3656884875846501,Decline,Decline
0,0.12545950710773468,0.17777777777777778,0.18485592305660248,0.27439024390243905,Review,Decline
0,0.16424144804477692,0.28160919540229884,0.22925446927547455,0.2823529411764705,Decline,Decline
0,0.6670920848846436,0.5964912280701754,0.641789436340332,0.5667828106852498,Decline,Decline
0,0.6110062599182129,0.5596590909090909,0.6230705380439758,0.5667828106852498,Decline,Decline
0,0.7878138422966003,0.7647058823529411,0.7762176990509033,0.7657992565055762,Decline,Decline
0,0.279156893491745,0.31865284974093266,0.2678352892398834,0.3607843137254902,Decline,Decline
0,0.551418662071228,0.5532994923857869,0.6030097603797913,0.5667828106852498,Decline,Decline
0,0.3880195617675781,0.4322033898305085,0.3946191668510437,0.3989071038251366,Decline,Decline
0,0.4432975947856903,0.48444444444444446,0.45971953868865967,0.4440894568690096,Decline,Decline
0,0.5723541378974915,0.5532994923857869,0.5656130909919739,0.5667828106852498,Decline,Decline
0,0.8029114603996277,0.7647058823529411,0.8210136294364929,0.7657992565055762,Decline,Decline
0,0.6237872242927551,0.5596590909090909,0.5950276255607605,0.5667828106852498,Decline,Decline
0,0.5192967653274536,0.5202702702702703,0.49805164337158203,0.5167785234899329,Decline,Decline
0,0.4910567104816437,0.4900398406374503,0.6119350790977478,0.5667828106852498,Decline,Decline
0,0.47037428617477417,0.48444444444444446,0.4794933795928955,0.48325358851674644,Decline,Decline
0,0.5737016201019287,0.5532994923857869,0.5802496075630188,0.5667828106852498,Decline,Decline
0,0.41947847604751587,0.4322033898305085,0.36212196946144104,0.3656884875846501,Decline,Decline
0,0.20910528302192688,0.2972972972972973,0.15136820077896118,0.17045454545454544,Decline,Review
0,0.3172193467617035,0.34219269102990035,0.29807859659194946,0.3607843137254902,Decline,Decline
0,0.6445944905281067,0.5964912280701754,0.6779817938804626,0.6386292834890965,Decline,Decline
0,0.18842196464538574,0.28160919540229884,0.1923246681690216,0.27439024390243905,Decline,Decline
0,0.4087876081466675,0.4322033898305085,0.48764774203300476,0.48325358851674644,Decline,Decline
0,0.5371685028076172,0.5532994923857869,0.591545581817627,0.5667828106852498,Decline,Decline
0,0.3170815110206604,0.34219269102990035,0.2678331136703491,0.3607843137254902,Decline,Decline
0,0.22151246666908264,0.31865284974093266,0.17810675501823425,0.27439024390243905,Decline,Decline
0,0.3921468257904053,0.4322033898305085,0.315249502658844,0.3607843137254902,Decline,Decline
0,0.45941126346588135,0.48444444444444446,0.620582103729248,0.5667828106852498,Decline,Decline
0,0.619207501411438,0.5596590909090909,0.714141845703125,0.6691176470588235,Decline,Decline
0,0.2897835075855255,0.34219269102990035,0.3124176859855652,0.3607843137254902,Decline,Decline
0,0.5464390516281128,0.5532994923857869,0.583314061164856,0.5667828106852498,Decline,Decline
0,0.655315637588501,0.5964912280701754,0.6780219078063965,0.6386292834890965,Decline,Decline
0,0.47772303223609924,0.48444444444444446,0.4674070179462433,0.47674418604651164,Decline,Decline
0,0.4455777108669281,0.48444444444444446,0.4038168489933014,0.3989071038251366,Decline,Decline
0,0.056870587170124054,0.04950495049504951,0.06231705844402313,0.0,Approve,Approve
0,0.22894610464572906,0.31865284974093266,0.15000684559345245,0.17045454545454544,Decline,Review
0,0.2880200147628784,0.34219269102990035,0.334794282913208,0.3607843137254902,Decline,Decline
0,0.37546807527542114,0.37333333333333335,0.40141013264656067,0.3989071038251366,Decline,Decline
0,0.3878321349620819,0.4322033898305085,0.33619627356529236,0.3607843137254902,Decline,Decline
0,0.7796217203140259,0.7647058823529411,0.6623502969741821,0.6386292834890965,Decline,Decline
0,0.2932027578353882,0.34219269102990035,0.3343426287174225,0.3607843137254902,Decline,Decline
0,0.5647343397140503,0.5532994923857869,0.6174435615539551,0.5667828106852498,Decline,Decline
0,0.3213059902191162,0.34219269102990035,0.37150177359580994,0.3656884875846501,Decline,Decline
0,0.5122206807136536,0.5202702702702703,0.44135692715644836,0.4440894568690096,Decline,Decline
0,0.2788522243499756,0.31865284974093266,0.3440353274345398,0.3656884875846501,Decline,Decline
0,0.13828037679195404,0.17777777777777778,0.14648836851119995,0.17045454545454544,Review,Review
0,0.3568054437637329,0.3620689655172414,0.4052775502204895,0.3989071038251366,Decline,Decline
0,0.05690086632966995,0.04950495049504951,0.07950958609580994,0.12790697674418605,Approve,Review
0,0.42235785722732544,0.4322033898305085,0.39865148067474365,0.3989071038251366,Decline,Decline
0,0.33604469895362854,0.3548387096774194,0.3517661392688751,0.3656884875846501,Decline,Decline
0,0.6006169319152832,0.5596590909090909,0.6242316365242004,0.5667828106852498,Decline,Decline
0,0.4989435374736786,0.4900398406374503,0.6627357602119446,0.6386292834890965,Decline,Decline
0,0.2074737399816513,0.2972972972972973,0.21611261367797852,0.2823529411764705,Decline,Decline
0,0.23745691776275635,0.31865284974093266,0.3739226758480072,0.3656884875846501,Decline,Decline
0,0.6901400089263916,0.6575342465753424,0.6933639049530029,0.6386292834890965,Decline,Decline
0,0.16551770269870758,0.28160919540229884,0.2422845959663391,0.2823529411764705,Decline,Decline
0,0.3379043638706207,0.3548387096774194,0.3883562386035919,0.3656884875846501,Decline,Decline
0,0.41955575346946716,0.4322033898305085,0.34724554419517517,0.3656884875846501,Decline,Decline
0,0.2987937927246094,0.34219269102990035,0.40484941005706787,0.3989071038251366,Decline,Decline
0,0.547317385673523,0.5532994923857869,0.5387808084487915,0.5552050473186118,Decline,Decline
0,0.7047399282455444,0.7084548104956269,0.6787771582603455,0.6386292834890965,Decline,Decline
0,0.0791945531964302,0.04950495049504951,0.10698268562555313,0.12790697674418605,Approve,Review
0,0.23883990943431854,0.31865284974093266,0.24971915781497955,0.3607843137254902,Decline,Decline
0,0.38442346453666687,0.4322033898305085,0.3693487048149109,0.3656884875846501,Decline,Decline
0,0.752893328666687,0.7084548104956269,0.7719430923461914,0.7288135593220338,Decline,Decline
0,0.3346897065639496,0.3548387096774194,0.38157176971435547,0.3656884875846501,Decline,Decline
0,0.5849728584289551,0.5532994923857869,0.5600942969322205,0.5667828106852498,Decline,Decline
0,0.15541867911815643,0.25,0.14814573526382446,0.17045454545454544,Review,Review
0,0.6040629148483276,0.5596590909090909,0.6593150496482849,0.6386292834890965,Decline,Decline
0,0.10644294321537018,0.04950495049504951,0.11146996170282364,0.12790697674418605,Approve,Review
0,0.8449158072471619,0.7972350230414746,0.8505517244338989,0.7698412698412699,Decline,Decline
0,0.25213170051574707,0.31865284974093266,0.2538910210132599,0.3607843137254902,Decline,Decline
0,0.5781099796295166,0.5532994923857869,0.7220564484596252,0.6936936936936937,Decline,Decline
0,0.3327602446079254,0.3548387096774194,0.4534471035003662,0.4440894568690096,Decline,Decline
0,0.1886453926563263,0.28160919540229884,0.1264001876115799,0.17045454545454544,Decline,Review
0,0.6060845851898193,0.5596590909090909,0.6522462368011475,0.6,Decline,Decline
0,0.54668790102005,0.5532994923857869,0.591701865196228,0.5667828106852498,Decline,Decline
0,0.6266180872917175,0.5596590909090909,0.7196718454360962,0.6691176470588235,Decline,Decline
0,0.37694042921066284,0.37333333333333335,0.41912975907325745,0.4166666666666667,Decline,Decline
0,0.20254924893379211,0.28160919540229884,0.21914395689964294,0.2823529411764705,Decline,Decline
0,0.2547914981842041,0.31865284974093266,0.2908541262149811,0.3607843137254902,Decline,Decline
0,0.20575596392154694,0.28160919540229884,0.16176220774650574,0.27439024390243905,Decline,Decline
0,0.38835465908050537,0.4322033898305085,0.37350428104400635,0.3656884875846501,Decline,Decline
0,0.2829274535179138,0.31865284974093266,0.2545735239982605,0.3607843137254902,Decline,Decline
0,0.2622412443161011,0.31865284974093266,0.2544824182987213,0.3607843137254902,Decline,Decline
0,0.35817453265190125,0.3620689655172414,0.3624756932258606,0.3656884875846501,Decline,Decline
0,0.2061702311038971,0.28160919540229884,0.21511340141296387,0.2823529411764705,Decline,Decline
0,0.5121363401412964,0.5202702702702703,0.4624422490596771,0.47674418604651164,Decline,Decline
0,0.1206561028957367,0.17777777777777778,0.15695276856422424,0.17045454545454544,Review,Review
0,0.6574453711509705,0.5964912280701754,0.7472668290138245,0.7115384615384616,Decline,Decline
0,0.6632100343704224,0.5964912280701754,0.6262021660804749,0.5667828106852498,Decline,Decline
0,0.6240296363830566,0.5596590909090909,0.6204581260681152,0.5667828106852498,Decline,Decline
0,0.45452865958213806,0.48444444444444446,0.490602970123291,0.48325358851674644,Decline,Decline
0,0.4090583920478821,0.4322033898305085,0.42032450437545776,0.4166666666666667,Decline,Decline
0,0.5979923605918884,0.5596590909090909,0.47713837027549744,0.48325358851674644,Decline,Decline
0,0.7084827423095703,0.7084548104956269,0.7198082208633423,0.6691176470588235,Decline,Decline
0,0.4651864767074585,0.48444444444444446,0.45669886469841003,0.4440894568690096,Decline,Decline
0,0.458110511302948,0.48444444444444446,0.4598166346549988,0.4440894568690096,Decline,Decline
0,0.529643177986145,0.5532994923857869,0.5582898855209351,0.5667828106852498,Decline,Decline
0,0.05487910285592079,0.04950495049504951,0.062139663845300674,0.0,Approve,Approve
0,0.5900623798370361,0.5532994923857869,0.5381641387939453,0.5552050473186118,Decline,Decline
0,0.30997154116630554,0.34219269102990035,0.36402127146720886,0.3656884875846501,Decline,Decline
0,0.0786605030298233,0.04950495049504951,0.07197228074073792,0.0,Approve,Approve
0,0.17571650445461273,0.28160919540229884,0.20629744231700897,0.27439024390243905,Decline,Decline
0,0.4924811124801636,0.4900398406374503,0.4274803698062897,0.4440894568690096,Decline,Decline
0,0.47298043966293335,0.48444444444444446,0.574652910232544,0.5667828106852498,Decline,Decline
0,0.4973739683628082,0.4900398406374503,0.49195313453674316,0.48325358851674644,Decline,Decline
0,0.36553382873535156,0.37333333333333335,0.4286787211894989,0.4440894568690096,Decline,Decline
0,0.5385865569114685,0.5532994923857869,0.5725672245025635,0.5667828106852498,Decline,Decline
0,0.4134140610694885,0.4322033898305085,0.32562997937202454,0.3607843137254902,Decline,Decline
0,0.4304791986942291,0.48444444444444446,0.45709463953971863,0.4440894568690096,Decline,Decline
0,0.284884512424469,0.31865284974093266,0.3224118947982788,0.3607843137254902,Decline,Decline
0,0.21344833076000214,0.2972972972972973,0.18880046904087067,0.27439024390243905,Decline,Decline
0,0.23893173038959503,0.31865284974093266,0.2861144244670868,0.3607843137254902,Decline,Decline
0,0.5205195546150208,0.5202702702702703,0.4694523215293884,0.47674418604651164,Decline,Decline
0,0.3409513533115387,0.3548387096774194,0.3771063983440399,0.3656884875846501,Decline,Decline
0,0.16283583641052246,0.28160919540229884,0.1282055526971817,0.17045454545454544,Decline,Review
0,0.360324501991272,0.37333333333333335,0.3205690085887909,0.3607843137254902,Decline,Decline
0,0.29825958609580994,0.34219269102990035,0.3541787266731262,0.3656884875846501,Decline,Decline
0,0.42493927478790283,0.4322033898305085,0.4543372094631195,0.4440894568690096,Decline,Decline
0,0.6119621396064758,0.5596590909090909,0.46613094210624695,0.47674418604651164,Decline,Decline
0,0.5252484679222107,0.5532994923857869,0.5338258147239685,0.5552050473186118,Decline,Decline
0,0.8768438100814819,0.7972350230414746,0.8637024164199829,0.7698412698412699,Decline,Decline
0,0.7323065400123596,0.7084548104956269,0.6177124977111816,0.5667828106852498,Decline,Decline
0,0.48412442207336426,0.4900398406374503,0.5743405818939209,0.5667828106852498,Decline,Decline
0,0.681107759475708,0.5964912280701754,0.633569061756134,0.5667828106852498,Decline,Decline
0,0.47410848736763,0.48444444444444446,0.5331091284751892,0.5552050473186118,Decline,Decline
0,0.7085923552513123,0.7084548104956269,0.6343770623207092,0.5667828106852498,Decline,Decline
0,0.3025877773761749,0.34219269102990035,0.23129615187644958,0.2823529411764705,Decline,Decline
0,0.3742850422859192,0.37333333333333335,0.36792615056037903,0.3656884875846501,Decline,Decline
0,0.3279581665992737,0.34219269102990035,0.3091612756252289,0.3607843137254902,Decline,Decline
0,0.5986083745956421,0.5596590909090909,0.6083894968032837,0.5667828106852498,Decline,Decline
0,0.43231916427612305,0.48444444444444446,0.3854564130306244,0.3656884875846501,Decline,Decline
0,0.5908499956130981,0.5532994923857869,0.6488178968429565,0.6,Decline,Decline
0,0.8188584446907043,0.7647058823529411,0.8028587102890015,0.7657992565055762,Decline,Decline
0,0.49298742413520813,0.4900398406374503,0.45233476161956787,0.4440894568690096,Decline,Decline
0,0.7458369731903076,0.7084548104956269,0.7134491801261902,0.6691176470588235,Decline,Decline
0,0.35651639103889465,0.3620689655172414,0.4628544747829437,0.47674418604651164,Decline,Decline
0,0.5954233407974243,0.5596590909090909,0.694817841053009,0.6386292834890965,Decline,Decline
0,0.768522322177887,0.726027397260274,0.6694281697273254,0.6386292834890965,Decline,Decline
0,0.3632485568523407,0.37333333333333335,0.556492030620575,0.5667828106852498,Decline,Decline
0,0.3676488399505615,0.37333333333333335,0.4923684895038605,0.48325358851674644,Decline,Decline
0,0.4251140356063843,0.4322033898305085,0.4054117500782013,0.3989071038251366,Decline,Decline
0,0.4695265293121338,0.48444444444444446,0.5079787969589233,0.5167785234899329,Decline,Decline
0,0.5319958925247192,0.5532994923857869,0.5736420154571533,0.5667828106852498,Decline,Decline
0,0.5227575898170471,0.5202702702702703,0.4846559762954712,0.48325358851674644,Decline,Decline
0,0.6239047050476074,0.5596590909090909,0.6328608989715576,0.5667828106852498,Decline,Decline
0,0.6048105955123901,0.5596590909090909,0.6706249713897705,0.6386292834890965,Decline,Decline
0,0.22548674046993256,0.31865284974093266,0.11584652215242386,0.12790697674418605,Decline,Review
0,0.4556245803833008,0.48444444444444446,0.5550830364227295,0.5667828106852498,Decline,Decline
0,0.5308982729911804,0.5532994923857869,0.5309931039810181,0.5552050473186118,Decline,Decline
0,0.7090551853179932,0.7084548104956269,0.6965522766113281,0.6386292834890965,Decline,Decline
0,0.4515857398509979,0.48444444444444446,0.4792725741863251,0.48325358851674644,Decline,Decline
0,0.4275369346141815,0.48444444444444446,0.3402954339981079,0.3656884875846501,Decline,Decline
0,0.5140642523765564,0.5202702702702703,0.5390679836273193,0.5552050473186118,Decline,Decline
0,0.3104279041290283,0.34219269102990035,0.3626595437526703,0.3656884875846501,Decline,Decline
0,0.5894371867179871,0.5532994923857869,0.4694480299949646,0.47674418604651164,Decline,Decline
0,0.3727239966392517,0.37333333333333335,0.4266689121723175,0.4440894568690096,Decline,Decline
0,0.5727202892303467,0.5532994923857869,0.5328278541564941,0.5552050473186118,Decline,Decline
0,0.3005531132221222,0.34219269102990035,0.24486297369003296,0.3333333333333333,Decline,Decline
0,0.6290510892868042,0.5596590909090909,0.7176011800765991,0.6691176470588235,Decline,Decline
0,0.7185104489326477,0.7084548104956269,0.7009021043777466,0.6666666666666666,Decline,Decline
0,0.3767969608306885,0.37333333333333335,0.4212281107902527,0.4166666666666667,Decline,Decline
0,0.2518669068813324,0.31865284974093266,0.15166187286376953,0.17045454545454544,Decline,Review
0,0.6868018507957458,0.5964912280701754,0.5872808694839478,0.5667828106852498,Decline,Decline
0,0.494500994682312,0.4900398406374503,0.5383687615394592,0.5552050473186118,Decline,Decline
0,0.6288679838180542,0.5596590909090909,0.6029001474380493,0.5667828106852498,Decline,Decline
0,0.5777151584625244,0.5532994923857869,0.5177084803581238,0.5552050473186118,Decline,Decline
0,0.677509605884552,0.5964912280701754,0.6442229151725769,0.5667828106852498,Decline,Decline
0,0.5115635395050049,0.5202702702702703,0.4564507007598877,0.4440894568690096,Decline,Decline
0,0.2132081836462021,0.2972972972972973,0.22092343866825104,0.2823529411764705,Decline,Decline
0,0.4818069636821747,0.4900398406374503,0.46855250000953674,0.47674418604651164,Decline,Decline
0,0.34282493591308594,0.3584905660377358,0.38806381821632385,0.3656884875846501,Decline,Decline
0,0.32835033535957336,0.34219269102990035,0.3151882588863373,0.3607843137254902,Decline,Decline
0,0.6146184206008911,0.5596590909090909,0.6778127551078796,0.6386292834890965,Decline,Decline
0,0.7357728481292725,0.7084548104956269,0.7056924104690552,0.6691176470588235,Decline,Decline
0,0.19028447568416595,0.28160919540229884,0.2541283071041107,0.3607843137254902,Decline,Decline
0,0.6291894912719727,0.5596590909090909,0.57588791847229,0.5667828106852498,Decline,Decline
0,0.24457921087741852,0.31865284974093266,0.1900341808795929,0.27439024390243905,Decline,Decline
0,0.3805620074272156,0.37333333333333335,0.30373305082321167,0.3607843137254902,Decline,Decline
0,0.4478211998939514,0.48444444444444446,0.3462435305118561,0.3656884875846501,Decline,Decline
0,0.8460531234741211,0.7972350230414746,0.7522978782653809,0.7115384615384616,Decline,Decline
0,0.46976733207702637,0.48444444444444446,0.5258929133415222,0.5552050473186118,Decline,Decline
0,0.5070027709007263,0.4900398406374503,0.5117132067680359,0.5552050473186118,Decline,Decline
0,0.3134458661079407,0.34219269102990035,0.3173811137676239,0.3607843137254902,Decline,Decline
0,0.2519586980342865,0.31865284974093266,0.3126341998577118,0.3607843137254902,Decline,Decline
0,0.1848689168691635,0.28160919540229884,0.22876198589801788,0.2823529411764705,Decline,Decline
0,0.656951367855072,0.5964912280701754,0.6154413223266602,0.5667828106852498,Decline,Decline
0,0.7987905740737915,0.7647058823529411,0.7647910714149475,0.7288135593220338,Decline,Decline
0,0.3119505047798157,0.34219269102990035,0.28033778071403503,0.3607843137254902,Decline,Decline
0,0.5632588863372803,0.5532994923857869,0.4309486746788025,0.4440894568690096,Decline,Decline
0,0.29857155680656433,0.34219269102990035,0.2374507337808609,0.2823529411764705,Decline,Decline
0,0.8754907846450806,0.7972350230414746,0.8981207609176636,0.8333333333333334,Decline,Decline
0,0.657274603843689,0.5964912280701754,0.5955662131309509,0.5667828106852498,Decline,Decline
0,0.7398072481155396,0.7084548104956269,0.708533763885498,0.6691176470588235,Decline,Decline
0,0.4035477340221405,0.4322033898305085,0.4887758791446686,0.48325358851674644,Decline,Decline
0,0.1323133111000061,0.17777777777777778,0.09086763858795166,0.12790697674418605,Review,Review
0,0.5585461854934692,0.5532994923857869,0.5748876333236694,0.5667828106852498,Decline,Decline
0,0.20507553219795227,0.28160919540229884,0.1837744414806366,0.27439024390243905,Decline,Decline
0,0.2731828987598419,0.31865284974093266,0.32971152663230896,0.3607843137254902,Decline,Decline
0,0.372653603553772,0.37333333333333335,0.5371463298797607,0.5552050473186118,Decline,Decline
0,0.5904330015182495,0.5532994923857869,0.6457338333129883,0.5667828106852498,Decline,Decline
0,0.14378958940505981,0.17777777777777778,0.22013349831104279,0.2823529411764705,Review,Decline
0,0.39212772250175476,0.4322033898305085,0.4153640568256378,0.3989071038251366,Decline,Decline
0,0.40028929710388184,0.4322033898305085,0.4511443078517914,0.4440894568690096,Decline,Decline
0,0.346356064081192,0.3584905660377358,0.29783526062965393,0.3607843137254902,Decline,Decline
0,0.4796419143676758,0.48444444444444446,0.34207814931869507,0.3656884875846501,Decline,Decline
0,0.13227969408035278,0.17777777777777778,0.12783898413181305,0.17045454545454544,Review,Review
0,0.48091208934783936,0.4900398406374503,0.4506451487541199,0.4440894568690096,Decline,Decline
0,0.5523554682731628,0.5532994923857869,0.45485642552375793,0.4440894568690096,Decline,Decline
0,0.34099385142326355,0.3548387096774194,0.305438756942749,0.3607843137254902,Decline,Decline
0,0.5140433311462402,0.5202702702702703,0.4496951401233673,0.4440894568690096,Decline,Decline
0,0.4394257664680481,0.48444444444444446,0.6637482047080994,0.6386292834890965,Decline,Decline
0,0.5560968518257141,0.5532994923857869,0.6378363370895386,0.5667828106852498,Decline,Decline
0,0.38847067952156067,0.4322033898305085,0.3982854187488556,0.3989071038251366,Decline,Decline
0,0.2650250792503357,0.31865284974093266,0.2842083275318146,0.3607843137254902,Decline,Decline
0,0.22637592256069183,0.31865284974093266,0.3063722550868988,0.3607843137254902,Decline,Decline
0,0.5458400249481201,0.5532994923857869,0.5330755114555359,0.5552050473186118,Decline,Decline
0,0.26208341121673584,0.31865284974093266,0.33313652873039246,0.3607843137254902,Decline,Decline
0,0.46429798007011414,0.48444444444444446,0.3671206831932068,0.3656884875846501,Decline,Decline
0,0.6751388311386108,0.5964912280701754,0.6194906830787659,0.5667828106852498,Decline,Decline
